gx,gy
68.66525268554688,1.258200383220798
69.04982020922648,1.261348972526193
69.43438773290609,1.264659208363905
69.8189552565857,1.269165321078971
70.2035227802653,1.273293521548063
70.58809030394491,1.277106500775435
70.97265782762452,1.288920986925976
71.35722535130412,1.314123042750519
71.74179287498373,1.337328298967572
72.12636039866334,1.358839382732866
72.51092792234294,1.37890841276492
72.89549544602255,1.397747896958716
73.28006296970216,1.415539037643296
73.66463049338176,1.432438154554733
74.04919801706137,1.446800575449271
74.43376554074098,1.453362184250617
74.81833306442059,1.459641091168726
75.20290058810019,1.465695052482201
75.5874681117798,1.471574719594422
75.97203563545941,1.477325315751014
76.35660315913901,1.479339525411014
76.74117068281862,1.479702862956954
77.12573820649823,1.480257288995551
77.51030573017783,1.480999813943432
77.89487325385744,1.481930032690088
78.27944077753705,1.483049995941272
78.66400830121665,1.484364167544495
79.04857582489626,1.485879461595874
79.43314334857587,1.487605358262528
79.81771087225546,1.489554102077257
80.20227839593507,1.491740991459151
80.58684591961467,1.494184773877659
80.97141344329428,1.496908167980797
81.35598096697389,1.499938542881885
81.7405484906535,1.503308796664345
82.1251160143331,1.506768290850515
82.50968353801271,1.508267055903166
82.89425106169232,1.51002674516669
83.27881858537192,1.508408025974733
83.66338610905153,1.501952373186631
84.04795363273114,1.495212037547359
84.43252115641074,1.488123508282196
84.81708868009035,1.480612755659317
85.20165620376996,1.472592188801993
85.58622372744956,1.463956633541909
85.97079125112917,1.454577919397698
86.35535877480878,1.453601759263514
86.73992629848838,1.464407512706329
87.12449382216799,1.472559923943844
87.5090613458476,1.473473034752582
87.89362886952721,1.474593307060015
88.27819639320681,1.475946165667961
88.66276391688642,1.477563447195276
89.04733144056603,1.479485240539223
89.43189896424563,1.481762438023911
89.81646648792524,1.47576584812574
90.20103401160485,1.467487928850446
90.58560153528445,1.458573018641566
90.97016905896406,1.44909608443742
91.35473658264367,1.43870972932527
91.73930410632327,1.427221031140126
92.12387163000288,1.41438455499918
92.50843915368249,1.399882575897043
92.8930066773621,1.383295713895987
93.2775742010417,1.364058071475696
93.66214172472131,1.335569582137359
94.04670924840092,1.297004643262563
94.43127677208052,1.262276555136327
94.81584429576013,1.226592243175093
95.20041181943974,1.185085175672602
95.58497934311934,1.136069826818627
95.96954686679894,1.077152512360156
96.35411439047854,1.010546346125426
96.73868191415815,1.216637768046962
97.12324943783776,1.480600152232453
97.50781696151736,1.767173917659999
97.89238448519697,2.13406200803511
98.27695200887658,2.571782406561416
98.66151953255618,3.077000949967442
99.04608705623579,3.714711746709433
99.4306545799154,4.386963260293539
99.815222103595,5.109670915388445
100.1997896272746,5.90310057813014
100.5843571509542,6.794196707693643
100.9689246746338,7.555100285636981
101.3534921983134,7.929155497207215
101.738059721993,8.292731215639446
102.1226272456726,8.650875705598615
102.5071947693523,9.008118682883525
102.8917622930319,9.368693208718661
103.2763298167115,9.367622435457227
103.6608973403911,9.3286443761841
104.0454648640707,9.293834239590211
104.4300323877503,9.262467129293908
104.8145999114299,9.233970001024897
105.1991674351095,9.207883260330682
105.5837349587891,9.183833383336683
105.9683024824687,9.161513028375284
106.3528700061483,9.140666341745661
106.7374375298279,9.121077930284123
107.1220050535075,9.102564464214421
107.5065725771871,9.084968193631962
107.8911401008667,9.068151874538222
108.2757076245464,9.051994744063784
108.660275148226,9.036389283217972
109.0448426719056,9.02123857418813
109.4294101955852,9.006454107561328
109.8139777192648,8.991953929138484
110.1985452429444,8.977661040438818
110.583112766624,8.963501984338061
110.9676802903036,8.949405559399409
111.3522478139832,8.935301614601174
111.7368153376628,8.921119881123737
112.1213828613424,8.90678880011407
112.505950385022,8.892234305106692
112.8905179087016,8.877378515023793
113.2750854323812,8.862138288143514
113.6596529560609,8.846423578591557
114.0442204797405,8.830135523889728
114.4287880034201,8.813164173560525
114.8133555270997,8.795385742702974
115.1979230507793,8.776659237835467
115.5824905744589,8.75682225062085
115.9670580981385,8.73568564152747
116.3516256218181,8.713026729544692
116.7361931454977,8.688580449381353
117.1207606691773,8.662027708106233
117.5053281928569,8.632979826675443
117.8898957165365,8.600957418125107
118.2744632402161,8.565361214039923
118.6590307638957,8.525430995485923
119.0435982875753,8.480186537274868
119.428165811255,8.428340631790379
119.8127333349346,8.368167454732498
120.1973008586142,8.683178990741213
120.5818683822938,10.48467844668564
120.9664359059734,12.76483629311787
121.351003429653,14.46173353602504
121.7355709533326,15.67366621961403
122.1201384770122,16.59732451863798
122.5047060006918,17.33696988397606
122.8892735243714,17.95315312647784
123.273841048051,18.47080196509833
123.6584085717306,18.79943359680277
124.0429760954102,18.99342879003499
124.4275436190898,19.14377430470185
124.8121111427694,19.28064400755584
125.196678666449,19.40804965195256
125.5812461901287,19.44834178929659
125.9658137138083,19.37983205856314
126.3503812374879,19.32060784091504
126.7349487611675,19.35998606887811
127.1195162848471,19.42957502066308
127.5040838085267,19.5337862821094
127.8886513322063,19.62528556243078
128.2732188558859,19.70417166646928
128.6577863795655,19.80802951809185
